RemoteRover
optimalTravel
double
vector<int>, vector<int>, int
 	{100, 300, 200}, {100, 50, 75}, 1000  	 	17.042083785318038  	 	Passed  	
	{1155, 6184, 2783, 7540, 8156}, {570, 810, 875, 172, 642}, 0 		69.38271426584203 		Passed 	
	{5000}, {50}, 10000 		223.60679774997894 		Passed 	
	{9033, 8232, 8842, 6518, 2358, 1115, 941, 928, 220, 8460}, {50, 50, 50, 50, 50, 50, 50, 50, 50, 50}, 10000 		954.1368054948935 		Passed 	
	{9236, 7065, 2283, 506, 6432, 9812, 3133, 1397, 7052, 3729, 2556, 9954, 1367, 6440, 5141, 3091, 2879, 1346, 7080, 1036, 7503, 7775, 433, 7579, 6520, 2287, 1971, 3879, 1725, 8200, 1830, 2774, 3850, 7509, 8531, 7493, 1511, 9399, 9679, 2124, 791, 3432}, {956, 799, 481, 194, 993, 444, 571, 986, 815, 910, 98, 847, 650, 487, 419, 434, 410, 812, 374, 751, 307, 134, 134, 955, 758, 73, 932, 360, 135, 588, 218, 936, 674, 494, 157, 556, 881, 292, 851, 890, 886, 912}, 9756 		501.6129192127166 		Passed 	
	{1704, 244, 5035, 7818, 2769, 307, 371, 4421, 3419, 8092, 4870, 957, 4142, 8349, 7158, 7, 2727, 9943, 6076, 9862, 3087, 5156, 3081, 4300, 9483, 3744, 3914, 6425, 4027, 8040, 6743, 1166, 723, 9903, 6020, 8184, 3891, 707, 2762, 4347, 315, 2194, 1099, 6493, 2076}, {24, 746, 178, 224, 690, 112, 730, 811, 81, 906, 481, 191, 491, 591, 416, 980, 165, 330, 629, 588, 317, 461, 990, 504, 998, 408, 62, 369, 363, 8, 897, 322, 595, 423, 546, 889, 472, 316, 92, 449, 832, 615, 593, 730, 344}, 9970 		1601.6600284822227 		Passed 	
	{6131, 9321, 8209, 9136, 6194, 3479, 5829, 4158, 5494, 4798, 5996, 8811, 9507, 5039, 5252, 7757, 5491, 7565, 2225, 5003, 672, 4491, 7724, 4800, 6621, 3980, 8530, 9004, 6263, 1803, 8879, 7405, 3977, 4548, 9521, 4431, 4484, 4439, 2432, 6297, 7522, 2237, 7226, 4383, 6690}, {924, 339, 314, 401, 242, 310, 434, 712, 842, 714, 811, 525, 702, 904, 75, 213, 490, 853, 501, 877, 995, 856, 328, 590, 863, 526, 565, 960, 616, 916, 895, 138, 963, 921, 133, 604, 327, 680, 819, 684, 993, 914, 551, 442, 904}, 7760 		646.4357091147734 		Passed 	
	{8176, 9361, 9756, 6950, 1264, 4969}, {495, 682, 496, 531, 491, 700}, 253 		72.67514264727286 		Passed 	
	{2278, 7901, 3988, 7443, 2519, 6973, 8460, 638, 3860, 6667, 9346, 46, 5148, 9005, 8586, 452, 1331, 9289, 561, 6135, 8736, 7733, 4965, 5762, 4152, 9391, 874, 7034, 6427, 8740}, {132, 641, 177, 507, 545, 173, 180, 779, 344, 851, 129, 978, 511, 841, 405, 859, 560, 22, 288, 723, 187, 651, 304, 294, 637, 251, 805, 487, 547, 729}, 9498 		906.9986841995154 		Passed 	
	{8118, 6867, 8983, 9166, 6643, 5949, 4869, 4276, 5972, 7336, 9763, 7307, 7649, 4396, 5048, 1991, 4330, 1042, 8219, 7742, 4843, 9005, 8673, 3845, 9703, 6120, 1749, 1258, 185, 8017, 5821, 2396, 7069, 8369, 3157, 7415, 8772, 6943, 8925, 6711, 48, 6744, 7437}, {804, 375, 1, 789, 400, 1, 1, 1, 989, 1, 1, 1, 541, 1, 1, 1, 34, 530, 107, 505, 1, 745, 719, 151, 1, 1, 1, 596, 709, 1, 488, 1, 1, 1, 332, 1, 659, 1, 108, 521, 972, 376, 1}, 9067 		130478.13610265777 		Passed 	
